P27,5,"['46733','48319','48319','48402','48402','46853','46853','44901','44901','44504']",文昌,"[121.2511117719005,128.20096563155892,128.20096563155892,129.7810586080382,129.7810586080382,124.9929028470804,124.9929028470804,118.52774015973608,118.52774015973608,116.57370912646952]","[66.80990515189181,63.18658083558889,63.18658083558889,58.27029517569724,58.27029517569724,55.558612488609725,55.558612488609725,55.032703211923895,55.032703211923895,57.590586420467545]",False,"[3.65,3.78,3.78,4.55,4.55,3.17,3.17,4.46,4.46,5.74]"
P28,2,"['52353','50933','50933','51448']",三师,"[140.90462038064885,135.54635853183305,135.54635853183305,137.96097768277792]","[70.58437620842864,70.18646352089459,70.18646352089459,68.9815483500342]",False,"[5.12,4.94,4.94,6.07]"
P29,1,"['54539','54539']",太尊,"[152.5860364093906,152.5860364093906]","[49.73351795077966,49.73351795077966]",False,"[3.0,3.0]"
P30,6,"['51814','51459','51459','52136','52136','53261','53261','53043','53043','52478','52478','51814']",天牢,"[141.28969831811017,140.2083242319142,140.2083242319142,143.02316720164097,143.02316720164097,147.00096807891853,147.00096807891853,145.9958043359021,145.9958043359021,143.7315537467626,143.7315537467626,141.28969831811017]","[61.91503331118702,60.75774066583194,60.75774066583194,58.56301026565688,58.56301026565688,59.64529451664303,59.64529451664303,61.61013964647086,61.61013964647086,62.137697006271964,62.137697006271964,61.91503331118702]",False,"[5.16,4.82,4.82,5.55,5.55,5.12,5.12,5.66,5.66,5.79,5.79,5.16]"
P31,1,"['57399','57399']",太阳守,"[162.50383535494754,162.50383535494754]","[53.25604902194414,53.25604902194414]",False,"[3.69,3.69]"
P32,4,"['57045','55797','55797','54765','54765','56510','56510','57045']",势,"[160.8299495724289,156.17808659822833,156.17808659822833,152.46271157130798,152.46271157130798,158.93274791484953,158.93274791484953,160.8299495724289]","[60.6235244133071,61.20221474330765,61.20221474330765,60.141636029497135,60.141636029497135,60.199184972185094,60.199184972185094,60.6235244133071]",False,"[6.28,5.73,5.73,6.63,6.63,5.63,5.63,6.28]"
P33,1,"['60988','60988']",相,"[174.89805344354141,174.89805344354141]","[57.10286968594199,57.10286968594199]",False,"[6.21,6.21]"
P34,2,"['66234','64906','64906','65550']",三公(紫微垣),"[193.0544062106213,188.5417381087788,188.5417381087788,190.54935003830943]","[54.30153823449349,55.08351348203975,55.08351348203975,51.378353188553326]",False,"[4.68,5.14,5.14,5.88]"
P35,1,"['69732','69732']",玄戈,"[204.39876319986388,204.39876319986388]","[50.947665395913006,50.947665395913006]",False,"[4.18,4.18]"
P36,4,"['57477','56083','56083','56944','56944','58181','58181','57477']",天理,"[162.3130454188356,157.18467815472349,157.18467815472349,160.22073513971608,160.22073513971608,164.90275122849658,164.90275122849658,162.3130454188356]","[61.10543671652022,62.114348085860215,62.114348085860215,63.4129613680353,63.4129613680353,62.11350809806738,62.11350809806738,61.10543671652022]",False,"[5.27,6.29,6.29,6.35,6.35,5.83,5.83,5.27]"
P37,6,"['54061','53910','53910','58001','58001','59774','59774','62956','62956','65378','65378','67301']",北斗,"[148.6845578792904,149.1111136155877,149.1111136155877,164.4348126663271,164.4348126663271,170.6237959870675,170.6237959870675,181.97121672147338,181.97121672147338,190.60010336380336,190.60010336380336,196.7510807469824]","[66.89523368777023,61.52448510123454,61.52448510123454,59.20261389996628,59.20261389996628,62.59520536574793,62.59520536574793,61.47733971973444,61.47733971973444,60.283641342992794,60.283641342992794,54.482605184382884]",False,"[1.81,2.34,2.34,2.41,2.41,3.32,3.32,1.76,1.76,2.23,2.23,1.85]"
P38,1,"['65477','65477']",辅(附北斗),"[190.9827119769366,190.9827119769366]","[60.33684219974682,60.33684219974682]",False,"[3.99,3.99]"
P39,2,"['70497','69713','69713','69483']",天枪,"[207.6148664748026,205.01792384329983,205.01792384329983,204.33038693842855]","[56.57418540545318,56.213657591246694,56.213657591246694,56.66799193074151]",False,"[4.04,4.75,4.75,4.53]"
S01,4,"['60129','61941','61941','63090','63090','63608','63608','64241']",太微左垣,"[172.19177247407646,177.64159176848912,177.64159176848912,181.1981801994674,181.1981801994674,182.98265411638974,182.98265411638974,185.119304764244]","[4.8976887024077245,4.103425715496717,4.103425715496717,8.915192619076223,8.915192619076223,16.453074683857132,16.453074683857132,22.98864009122148]",False,"[3.89,2.74,2.74,3.39,3.39,2.85,2.85,4.32]"
S02,4,"['57757','55434','55434','55642','55642','54879','54879','54872']",太微右垣,"[164.83160245110815,157.26555993862502,157.26555993862502,157.85088029160852,157.85088029160852,155.21475269259287,155.21475269259287,155.00250073810847]","[7.265145277862155,11.374806353845251,11.374806353845251,15.891947926162052,15.891947926162052,20.721292058115747,20.721292058115747,25.81184044163389]",False,"[3.59,4.05,4.05,4.0,4.0,3.33,3.33,2.56]"
S03,1,"['60172','60172']",谒者,"[172.29296239646618,172.29296239646618]","[8.877212854776241,8.877212854776241]",False,"[4.97,4.97]"
S04,2,"['60353','61103','61103','61658']",三公(太微垣),"[172.84290275302746,175.0862154947145,175.0862154947145,176.83913648095952]","[10.871152995612476,13.16905755924979,13.16905755924979,7.412087160176691]",False,"[6.46,6.05,6.05,5.68]"
S05,2,"['62541','62394','62394','61960']",九卿,"[179.62211584497055,179.16849472928763,179.16849472928763,177.7854427172623]","[19.65930308486742,17.49898222805592,17.49898222805592,15.787179292330508]",False,"[5.71,6.11,6.11,4.88]"
S06,4,"['62886','61724','61724','60957','60957','60202','60202','59819']",五诸侯(太微垣),"[180.8517655805028,177.15059476318885,177.15059476318885,174.6973683128971,174.6973683128971,172.3550256719711,172.3550256719711,171.1463222734929]","[26.76896837293076,26.619216512363785,26.619216512363785,26.461968622600388,26.461968622600388,23.359068700172948,23.359068700172948,20.46084124436231]",False,"[4.89,5.49,5.49,5.68,5.68,4.72,4.72,5.09]"
S07,3,"['57328','57380','57380','58590','58590','58948']",内屏,"[163.35086285156123,163.52730413405513,163.52730413405513,167.33926517798758,167.33926517798758,168.4202400673627]","[13.737681355417244,12.010676027067301,12.010676027067301,12.148139683160114,12.148139683160114,14.277738768236865]",False,"[4.84,4.04,4.04,4.65,4.65,4.12]"
S08,4,"['58159','57632','57632','57320','57646','57632','57632','57779']",五帝座,"[165.8949773254667,164.20308555795202,164.20308555795202,163.21508125493847,164.2252101005101,164.20308555795202,164.20308555795202,164.72241082612092]","[21.16529438122001,20.066088573809797,20.066088573809797,19.741989318989006,21.737887968535986,20.066088573809797,20.066088573809797,17.781220648531587]",False,"[5.53,2.14,2.14,6.51,6.05,2.14,2.14,6.37]"
S09,1,"['58858','58858']",幸臣,"[168.05314990976836,168.05314990976836]","[27.00148180750936,27.00148180750936]",False,"[5.89,5.89]"
S10,1,"['57565','57565']",太子,"[163.8233418430312,163.8233418430312]","[25.708759839478354,25.708759839478354]",False,"[4.5,4.5]"
S11,1,"['56975','56975']",从官(太微垣),"[161.92293229490028,161.92293229490028]","[26.80973168503358,26.80973168503358]",False,"[5.26,5.26]"
S12,1,"['63121','63121']",郎将,"[181.89550907403492,181.89550907403492]","[43.829293089869786,43.829293089869786]",False,"[5.61,5.61]"
S13,1,"['54951','54951']",虎贲,"[155.191187338914,155.191187338914]","[28.391448247673747,28.391448247673747]",False,"[4.56,4.56]"
S14,6,"['59856','58386','58386','58460','58460','58654','58654','57670','57670','56997','56997','56410']",常陈,"[171.18302265411992,166.32024611532395,166.32024611532395,166.56693434311555,166.56693434311555,167.15123176448802,167.15123176448802,163.94888882287538,163.94888882287538,161.64641869767618,161.64641869767618,159.63745186856272]","[38.62397969345659,37.85654046153137,37.85654046153137,38.695893512208144,38.695893512208144,41.57714958188558,41.57714958188558,40.426920808507006,40.426920808507006,39.65558158280179,39.65558158280179,42.23202146661981]",False,"[4.99,8.91,8.91,5.95,5.95,5.59,5.59,5.73,5.73,5.31,5.31,6.38]"
S15,18,"['60018','','60742','60018','59923','59923','60742','60742','60697','60697','60098','60098','59489','59489','59923','60880','60746','60746','60170','60170','59364','59364','59489','60697','60746','60880','60904','60904','60514','60514','60351','60351','60168','60168','59468','59468','59364']",郎位,"[171.73989125395866,173.9769726767014,171.73989125395866,171.474725633495,171.474725633495,173.9769726767014,173.9769726767014,173.83453636390388,173.83453636390388,172.00278621575782,172.00278621575782,170.02055681806928,170.02055681806928,171.474725633495,174.42360232413367,173.98944861147163,173.98944861147163,172.22992021384792,172.22992021384792,169.70002543217325,169.70002543217325,170.02055681806928,173.83453636390388,173.98944861147163,174.42360232413367,174.49573001241757,174.49573001241757,173.28182538022546,173.28182538022546,172.8066141508873,172.8066141508873,172.22281812053097,172.22281812053097,169.99798584279742,169.99798584279742,169.70002543217325]","[35.813167665558964,33.83519955031733,35.813167665558964,34.501275096766825,34.501275096766825,33.83519955031733,33.83519955031733,32.835443686943954,32.835443686943954,33.72160058506809,33.72160058506809,34.09327566488728,34.09327566488728,34.501275096766825,31.793622479088558,32.39280887138657,32.39280887138657,32.18470728697347,32.18470728697347,32.836769342015856,32.836769342015856,34.09327566488728,32.835443686943954,32.39280887138657,31.793622479088558,31.479346290199143,31.479346290199143,31.66578967464644,31.66578967464644,31.412896646157822,31.412896646157822,31.567783896705738,31.567783896705738,31.42709986326273,31.42709986326273,32.836769342015856]",False,"[6.23,4.35,6.23,5.71,5.71,4.35,4.35,4.92,4.92,6.38,6.38,6.47,6.47,5.71,6.52,4.98,4.98,5.52,5.52,6.01,6.01,6.47,4.92,4.98,6.52,5.29,5.29,5.17,5.17,4.78,4.78,6.16,6.16,5.66,5.66,6.01]"
S16,2,"['56647','56127','56127','55084']",明堂,"[161.41858362356763,159.805983509167,159.805983509167,156.41337528758336]","[4.618050487869786,2.4022095918445547,2.4022095918445547,1.6657248105693458]",False,"[4.3,4.77,4.77,4.45]"
S17,2,"['54863','54182','54182','53824']",灵台,"[155.40174050632632,153.13323298364634,153.13323298364634,152.0960034143561]","[13.353800485550362,12.557362195011828,12.557362195011828,11.286593793758884]",False,"[5.79,4.62,4.62,4.98]"
S18,3,"['52638','52959','52959','53417','53417','53954']",少微,"[147.10516986223573,148.3277704869907,148.3277704869907,149.9967557979929,149.9967557979929,151.95559185487588]","[35.7009252528788,33.03858677169302,33.03858677169302,29.87441318048241,29.87441318048241,25.37088480997612]",False,"[5.36,6.05,6.05,4.3,4.3,4.42]"
S19,3,"['52457','52686','52686','52689','52689','52911']",长垣,"[146.89318197959145,147.89086100411626,147.89086100411626,148.1136345209683,148.1136345209683,149.00043129488432]","[28.18902461220781,23.92818218379313,23.92818218379313,19.235396355217425,19.235396355217425,15.618288998022935]",False,"[5.08,5.5,5.5,5.49,5.49,5.32]"
S20,1,"['44127','44471']",三台(上台),"[116.68713269993552,118.0312715276056]","[51.30191890258087,50.513140412758425]",False,"[3.12,3.57]"
S21,1,"['50372','50801']",三台(中台),"[138.37849308277893,139.94639678978936]","[47.55300586040805,46.214124372079574]",False,"[3.45,3.06]"
S22,1,"['55219']",三台(下台),"[155.64361677064667]","[38.40996573213793]",False,"[3.49]"
H01,10,"['84379','85693','85693','86974','86974','88794','88794','92043','92043','93747','93747','92946','92946','89962','89962','88048','88048','86263','86263','84012']",天市左垣,"[248.54151542641242,252.6422558815689,252.6422558815689,256.7779623822888,256.7779623822888,262.17653501028786,262.17653501028786,270.67661474480974,270.67661474480974,274.86842280587763,274.86842280587763,271.6404364942174,271.6404364942174,262.2648384484458,262.2648384484458,256.055820908599,256.055820908599,250.17981353262402,250.17981353262402,243.4259990755625]","[26.40250071159037,27.296609075887137,27.296609075887137,28.516380253545123,28.516380253545123,29.04588530865849,29.04588530865849,19.952452479646013,19.952452479646013,12.832397208654845,12.832397208654845,3.4392562702467835,3.4392562702467835,-2.7885398200193023,-2.7885398200193023,-9.088490871398056,-9.088490871398056,-14.174558537221749,-14.174558537221749,-13.867147708497837]",False,"[3.12,4.41,4.41,3.42,3.42,3.84,3.84,4.19,4.19,2.99,2.99,4.62,4.62,3.23,3.23,3.32,3.32,3.54,3.54,2.43]"
H02,10,"['80816','80170','80170','79043','79043','78072','78072','77233','77233','76276','76276','77070','77070','77622','77622','79593','79593','79882','79882','81377']",天市右垣,"[236.84534217236802,234.50849268220696,234.50849268220696,230.7999432782901,230.7999432782901,227.7304423102892,227.7304423102892,225.1034458650877,225.1034458650877,221.82858945536614,221.82858945536614,223.90422594496712,223.90422594496712,225.39968897901517,225.39968897901517,230.62744566046584,230.62744566046584,231.5344643996986,231.5344643996986,235.70138193612456]","[24.084186247694806,21.935834249779663,21.935834249779663,20.125644457397012,20.125644457397012,18.9706995954206,18.9706995954206,18.93719824373589,18.93719824373589,14.280087648284841,14.280087648284841,10.004534004706725,10.004534004706725,7.938886379292003,7.938886379292003,-0.6723441427291199,-0.6723441427291199,-1.7474558469503727,-1.7474558469503727,-7.996213809092572]",False,"[2.78,3.74,3.74,5.0,5.0,3.85,3.85,3.65,3.65,3.8,3.8,2.63,2.63,3.71,3.71,2.73,2.73,3.23,3.23,2.54]"
H03,6,"['85474','86284','86284','86768','86768','85922','85922','85365','85365','84524','84524','85474']",市楼,"[248.51803262812817,250.9600364007522,250.9600364007522,252.53437371053718,252.53437371053718,250.10764083001115,250.10764083001115,248.46434325999283,248.46434325999283,245.8932845373509,245.8932845373509,248.51803262812817]","[-6.794206531923232,-6.935351352792277,-6.935351352792277,-6.041964690821152,-6.041964690821152,-4.470046012886344,-4.470046012886344,-3.653146892704964,-3.653146892704964,-4.575448577930637,-4.575448577930637,-6.794206531923232]",False,"[6.37,4.58,4.58,6.3,6.3,5.61,5.61,4.53,4.53,6.08,6.08,6.37]"
H04,1,"['82979','82369']",车肆,"[240.678710327003,238.81629591189431]","[-8.83555145598895,-8.487368148822357]",False,"[6.15,4.64]"
H05,1,"['86742','87108']",宗正,"[253.57193502744946,254.49415133074962]","[5.559060155022613,3.600700343152872]",False,"[2.76,3.75]"
H06,3,"['88601','88192','88290','88601','88601','88149']",宗人,"[258.8469490754953,257.69130471123685,257.8099141840858,258.8469490754953,258.8469490754953,257.7355802122964]","[2.9666619228865385,3.517643500851088,1.872117349011796,2.9666619228865385,2.9666619228865385,4.957025110971842]",False,"[4.03,3.93,4.42,4.03,4.03,4.79]"
H07,1,"['88765','88771']",宗,"[259.91786176126675,260.0109343566037]","[9.131194726217934,9.956366076660675]",False,"[4.64,3.71]"
H08,1,"['88899','88331']",帛度,"[261.48490587797056,259.9526571433027]","[20.346301535923665,21.287912032469283]",False,"[5.1,5.25]"
H09,1,"['88886','88267']",屠肆,"[261.539357618682,259.8191096995513]","[21.11451135928075,22.067379698267565]",False,"[4.37,4.26]"
H10,1,"['86032','86032']",候,"[252.2247930985401,252.2247930985401]","[13.715186862469189,13.715186862469189]",False,"[2.08,2.08]"
H11,1,"['84345','84345']",帝座,"[247.32898364363342,247.32898364363342]","[16.016008061581108,16.016008061581108]",False,"[2.78,2.78]"
H12,3,"['82802','83430','83430','83504','83504','83613']",宦者,"[242.89128354438884,244.40983015691256,244.40983015691256,244.56822942115048,244.56822942115048,244.84174784833286]","[20.48340297163295,15.984541133615238,15.984541133615238,15.442848529738702,15.442848529738702,14.588262767450287]",False,"[5.35,4.97,4.97,6.06,6.06,4.89]"
H13,1,"['80179','80883']",列肆,"[232.94200404627128,235.23112392380193]","[3.8765018908696502,4.64054545901014]",False,"[4.82,3.82]"
H14,4,"['83000','82673','82673','82073','82073','82402','82402','82216']",斗,"[242.58561997046868,241.74345577179062,241.74345577179062,239.54731154623886,239.54731154623886,240.55111301344627,240.55111301344627,239.73152738529782]","[11.41333051645806,12.282674322597115,12.282674322597115,10.889429830387455,10.889429830387455,9.459924557271236,9.459924557271236,7.523758400174378]",False,"[3.19,4.39,4.39,5.15,5.15,5.48,5.48,5.22]"
H15,3,"['81641','82037','82037','84500','84500','85355']",斛,"[237.8574975039077,238.78635902607186,238.78635902607186,246.53963312644032,246.53963312644032,249.3037462521266]","[6.6580079595536406,3.364675493716184,3.364675493716184,2.8515683516218,2.8515683516218,5.53524413845386]",False,"[5.77,6.02,6.02,5.89,5.89,4.34]"
H16,9,"['77655','76127','76127','75695','75695','76267','76267','76952','76952','77512','77512','78159','78159','78493','78493','78459','78459','77655']",贯索,"[228.42897129907143,223.17426522418302,223.17426522418302,221.61929414535882,221.61929414535882,223.1631529518536,223.1631529518536,225.19722869066726,225.19722869066726,226.93725749695244,226.93725749695244,229.0729826695409,229.0729826695409,230.3842740885469,230.3842740885469,230.68132946620116,230.68132946620116,228.42897129907143]","[38.996054729881344,35.068922586362994,35.068922586362994,32.917368924132234,32.917368924132234,30.408225029465896,30.408225029465896,29.84053339864529,29.84053339864529,29.481621508682732,29.481621508682732,30.13021316488463,30.13021316488463,33.01340131667813,33.01340131667813,36.45386907072699,36.45386907072699,38.996054729881344]",False,"[4.79,4.14,4.14,3.66,3.66,2.22,2.22,3.81,3.81,4.59,4.59,4.14,4.14,4.98,4.98,5.39,5.39,4.79]"
